Measures Filter,Date of Last Report ,Cumulative Incidence (c),Country or Subregion,Deaths,EW,Imported,Confirmed,Last_Report,Last Epidemiological Week Reported (a),Total Cases (b),Year,Population x 1000
2169,12/31/2016,395.8,Suriname,,7,,441,12/31/2016,7,"2,169",2016,548
28,12/31/2016,54.9,Turks and Caicos Islands,,7,,3,12/31/2016,7,28,2016,51
65,12/31/2016,63.11,Virgin Islands (US),0,7,0,2,12/31/2016,7,65,2016,103
,12/31/2016,,Guadeloupe,,7,,,12/31/2016,-,,2016,471
,12/31/2016,,Trinidad and Tobago,,7,,,12/31/2016,-,,2016,1365
,12/31/2016,,Venezuela,,7,,,12/31/2016,-,,2016,31519
,12/31/2016,,El Salvador,,7,,,12/31/2016,-,,2016,6146
,12/31/2016,,Martinique,,7,,,12/31/2016,-,,2016,396
,12/31/2016,,French Guiana,,7,,,12/31/2016,-,,2016,276
,12/31/2016,,Guyana,,7,,,12/31/2016,-,,2016,771
,12/31/2016,,Costa Rica,,7,,,12/31/2016,-,,2016,4857
,12/31/2016,,United States of America,,7,,,12/31/2016,-,,2016,324119
39,12/31/2016,0.09,Argentina,,8,,4,12/31/2016,8,39,2016,43847
38424,12/31/2016,78.97,Colombia,,8,,"4,373",12/31/2016,8,"38,424",2016,48654
0,12/31/2016,0,Canada,0,8,0,,12/31/2016,8,0,2016,0
0,12/31/2016,0,Cuba,0,8,0,0,12/31/2016,8,0,2016,11393
1011,12/31/2016,36.07,Jamaica,,8,,23,12/31/2016,8,"1,011",2016,2803
1634,12/31/2016,15.06,Haiti,,8,,,12/31/2016,8,"1,634",2016,10848
14642,12/31/2016,178.78,Honduras,,8,,0,12/31/2016,8,"14,642",2016,8190
21,12/31/2016,18.92,Grenada,,8,,8,12/31/2016,8,21,2016,111
121,12/31/2016,163.51,Dominica,,8,,3,12/31/2016,8,121,2016,74
1017,12/31/2016,6.1,Guatemala,,8,,239,12/31/2016,8,"1,017",2016,16673
1050,12/31/2016,9.86,Dominican Republic,,8,,60,12/31/2016,8,"1,050",2016,10649
420,12/31/2016,2.56,Ecuador,,8,,110,12/31/2016,8,420,2016,16385
15,12/31/2016,44.12,Virgin Islands (UK),,8,,0,12/31/2016,8,15,2016,34
22,12/31/2016,38.6,Cayman Islands,,8,,2,12/31/2016,8,22,2016,57
111255,12/31/2016,53.09,Brazil,,8,,"53,403",12/31/2016,8,"111,255",2016,209568
103,12/31/2016,28.07,Belize,,8,,7,12/31/2016,8,103,2016,367
0,12/31/2016,0,Chile,0,8,,0,12/31/2016,8,0,2016,18132
49,12/31/2016,52.13,Antigua and Barbuda,,8,,5,12/31/2016,8,49,2016,94
435,12/31/2016,149.48,Barbados,,8,,66,12/31/2016,8,435,2016,291
53,12/31/2016,13.49,Bahamas,,8,,1,12/31/2016,8,53,2016,393
220,12/31/2016,2.02,Bolivia,0,8,,10,12/31/2016,8,220,2016,10888
825,12/31/2016,0.64,Mexico,,8,,825,12/31/2016,8,825,2016,128632
4,12/31/2016,80,Montserrat,,8,,0,12/31/2016,8,4,2016,5
791,12/31/2016,527.33,Curaçao,,8,,168,12/31/2016,8,791,2016,150
210,12/31/2016,184.21,Aruba,,8,,17,12/31/2016,8,210,2016,114
1,12/31/2016,,"Bonaire, Saint Eustatius and Saba",0,8,0,1,12/31/2016,8,1,2016,
95,12/31/2016,1.54,Nicaragua,0,8,0,95,12/31/2016,8,95,2016,6150
587,12/31/2016,14.71,Panama,,8,,125,12/31/2016,8,587,2016,3990
21,12/31/2016,0.31,Paraguay,,8,,0,12/31/2016,8,21,2016,6725
173,12/31/2016,0.54,Peru,,8,,76,12/31/2016,8,173,2016,31774
3826,12/31/2016,103.94,Puerto Rico,,8,,"3,826",12/31/2016,8,"3,826",2016,3681
0,12/31/2016,0,Saint Barthelemy,0,8,0,0,12/31/2016,8,0,2016,9
91,12/31/2016,175,Saint Kitts and Nevis,,8,,11,12/31/2016,8,91,2016,52
0,12/31/2016,0,Anguilla,,8,,0,12/31/2016,8,0,2016,17
0,12/31/2016,0,Saint Lucia,0,8,0,0,12/31/2016,8,0,2016,164
83,12/31/2016,259.38,Saint Martin,0,8,0,17,12/31/2016,8,83,2016,32
114,12/31/2016,111.76,Saint Vincent and the Grenadines,,8,,16,12/31/2016,8,114,2016,102
2328,12/31/2016,424.82,Suriname,,8,,462,12/31/2016,8,"2,328",2016,548
28,12/31/2016,54.9,Turks and Caicos Islands,,8,,3,12/31/2016,8,28,2016,51
67,12/31/2016,65.05,Virgin Islands (US),0,8,0,4,12/31/2016,8,67,2016,103
,12/31/2016,,Guadeloupe,,8,,,12/31/2016,-,,2016,471
,12/31/2016,,Trinidad and Tobago,,8,,,12/31/2016,-,,2016,1365
,12/31/2016,,Venezuela,,8,,,12/31/2016,-,,2016,31519
,12/31/2016,,El Salvador,,8,,,12/31/2016,-,,2016,6146
,12/31/2016,,Martinique,,8,,,12/31/2016,-,,2016,396
,12/31/2016,,French Guiana,,8,,,12/31/2016,-,,2016,276
,12/31/2016,,Guyana,,8,,,12/31/2016,-,,2016,771
,12/31/2016,,Costa Rica,,8,,,12/31/2016,-,,2016,4857
,12/31/2016,,United States of America,,8,,,12/31/2016,-,,2016,324119
39,12/31/2016,0.09,Argentina,,9,,4,12/31/2016,9,39,2016,43847
455,12/31/2016,156.36,Barbados,,9,,72,12/31/2016,9,455,2016,291
42419,12/31/2016,87.19,Colombia,,9,,"4,762",12/31/2016,9,"42,419",2016,48654
0,12/31/2016,0,Canada,0,9,0,,12/31/2016,9,0,2016,0
0,12/31/2016,0,Cuba,0,9,0,0,12/31/2016,9,0,2016,11393
1103,12/31/2016,39.35,Jamaica,,9,,25,12/31/2016,9,"1,103",2016,2803
1765,12/31/2016,16.27,Haiti,,9,,,12/31/2016,9,"1,765",2016,10848
15728,12/31/2016,192.04,Honduras,,9,,0,12/31/2016,9,"15,728",2016,8190
21,12/31/2016,18.92,Grenada,,9,,8,12/31/2016,9,21,2016,111
122,12/31/2016,164.86,Dominica,,9,,4,12/31/2016,9,122,2016,74
1107,12/31/2016,6.64,Guatemala,,9,,256,12/31/2016,9,"1,107",2016,16673
1160,12/31/2016,10.89,Dominican Republic,,9,,61,12/31/2016,9,"1,160",2016,10649
430,12/31/2016,2.62,Ecuador,,9,,117,12/31/2016,9,430,2016,16385
15,12/31/2016,44.12,Virgin Islands (UK),,9,,0,12/31/2016,9,15,2016,34
25,12/31/2016,43.86,Cayman Islands,,9,,2,12/31/2016,9,25,2016,57
132063,12/31/2016,63.02,Brazil,,9,,"63,055",12/31/2016,9,"132,063",2016,209568
106,12/31/2016,28.88,Belize,,9,,7,12/31/2016,9,106,2016,367
0,12/31/2016,0,Chile,0,9,,0,12/31/2016,9,0,2016,18132
49,12/31/2016,52.13,Antigua and Barbuda,,9,,5,12/31/2016,9,49,2016,94
60,12/31/2016,15.27,Bahamas,,9,,1,12/31/2016,9,60,2016,393
261,12/31/2016,2.4,Bolivia,0,9,,15,12/31/2016,9,261,2016,10888
855,12/31/2016,0.66,Mexico,,9,,855,12/31/2016,9,855,2016,128632
4,12/31/2016,80,Montserrat,,9,,0,12/31/2016,9,4,2016,5
867,12/31/2016,578,Curaçao,,9,,180,12/31/2016,9,867,2016,150
244,12/31/2016,214.04,Aruba,,9,,18,12/31/2016,9,244,2016,114
1,12/31/2016,,"Bonaire, Saint Eustatius and Saba",0,9,0,1,12/31/2016,9,1,2016,
104,12/31/2016,1.69,Nicaragua,0,9,0,104,12/31/2016,9,104,2016,6150
664,12/31/2016,16.64,Panama,,9,,141,12/31/2016,9,664,2016,3990
21,12/31/2016,0.31,Paraguay,,9,,0,12/31/2016,9,21,2016,6725
174,12/31/2016,0.55,Peru,,9,,77,12/31/2016,9,174,2016,31774
3907,12/31/2016,106.14,Puerto Rico,,9,,"3,907",12/31/2016,9,"3,907",2016,3681
0,12/31/2016,0,Saint Barthelemy,0,9,0,0,12/31/2016,9,0,2016,9
91,12/31/2016,175,Saint Kitts and Nevis,,9,,11,12/31/2016,9,91,2016,52
0,12/31/2016,0,Anguilla,,9,,0,12/31/2016,9,0,2016,17
0,12/31/2016,0,Saint Lucia,0,9,0,0,12/31/2016,9,0,2016,164
133,12/31/2016,415.63,Saint Martin,0,9,0,20,12/31/2016,9,133,2016,32
123,12/31/2016,120.59,Saint Vincent and the Grenadines,,9,,16,12/31/2016,9,123,2016,102
2486,12/31/2016,453.65,Suriname,,9,,499,12/31/2016,9,"2,486",2016,548
28,12/31/2016,54.9,Turks and Caicos Islands,,9,,3,12/31/2016,9,28,2016,51
78,12/31/2016,75.73,Virgin Islands (US),0,9,0,6,12/31/2016,9,78,2016,103
,12/31/2016,,Guadeloupe,,9,,,12/31/2016,-,,2016,471
,12/31/2016,,Trinidad and Tobago,,9,,,12/31/2016,-,,2016,1365
,12/31/2016,,Venezuela,,9,,,12/31/2016,-,,2016,31519
,12/31/2016,,El Salvador,,9,,,12/31/2016,-,,2016,6146
,12/31/2016,,Martinique,,9,,,12/31/2016,-,,2016,396
,12/31/2016,,French Guiana,,9,,,12/31/2016,-,,2016,276
,12/31/2016,,Guyana,,9,,,12/31/2016,-,,2016,771
,12/31/2016,,Costa Rica,,9,,,12/31/2016,-,,2016,4857
,12/31/2016,,United States of America,,9,,,12/31/2016,-,,2016,324119
39,12/31/2016,0.09,Argentina,,10,,4,12/31/2016,10,39,2016,43847
455,12/31/2016,156.36,Barbados,,10,,72,12/31/2016,10,455,2016,291
25,12/31/2016,43.86,Cayman Islands,,10,,2,12/31/2016,10,25,2016,57
46023,12/31/2016,94.59,Colombia,0,10,0,"5,093",12/31/2016,10,"46,023",2016,48654
0,12/31/2016,0,Canada,0,10,0,,12/31/2016,10,0,2016,0
0,12/31/2016,0,Cuba,0,10,0,0,12/31/2016,10,0,2016,11393
16,12/31/2016,2.08,Guyana,0,10,0,16,12/31/2016,10,16,2016,771
1175,12/31/2016,41.92,Jamaica,0,10,0,26,12/31/2016,10,"1,175",2016,2803
13942,12/31/2016,"3,520.71",Martinique,0,10,0,0,12/31/2016,10,"13,942",2016,396
1907,12/31/2016,17.58,Haiti,0,10,0,0,12/31/2016,10,"1,907",2016,10848
16415,12/31/2016,200.43,Honduras,0,10,0,0,12/31/2016,10,"16,415",2016,8190
3077,12/31/2016,"1,114.86",French Guiana,0,10,0,48,12/31/2016,10,"3,077",2016,276
21,12/31/2016,18.92,Grenada,0,10,0,8,12/31/2016,10,21,2016,111
3308,12/31/2016,702.34,Guadeloupe,0,10,0,28,12/31/2016,10,"3,308",2016,471
122,12/31/2016,164.86,Dominica,,10,,4,12/31/2016,10,122,2016,74
1166,12/31/2016,6.99,Guatemala,,10,,261,12/31/2016,10,"1,166",2016,16673
1352,12/31/2016,12.7,Dominican Republic,0,10,0,74,12/31/2016,10,"1,352",2016,10649
434,12/31/2016,2.65,Ecuador,0,10,0,121,12/31/2016,10,434,2016,16385
701,12/31/2016,14.43,Costa Rica,0,10,0,695,12/31/2016,10,701,2016,4857
15,12/31/2016,44.12,Virgin Islands (UK),,10,,0,12/31/2016,10,15,2016,34
150204,12/31/2016,71.67,Brazil,,10,,"71,541",12/31/2016,10,"150,204",2016,209568
6233,12/31/2016,101.42,El Salvador,0,10,0,3,12/31/2016,10,"6,233",2016,6146
106,12/31/2016,28.88,Belize,,10,,7,12/31/2016,10,106,2016,367
0,12/31/2016,0,Chile,0,10,,0,12/31/2016,10,0,2016,18132
60,12/31/2016,15.27,Bahamas,,10,,1,12/31/2016,10,60,2016,393
49,12/31/2016,52.13,Antigua and Barbuda,,10,,5,12/31/2016,10,49,2016,94
311,12/31/2016,2.86,Bolivia,0,10,,17,12/31/2016,10,311,2016,10888
869,12/31/2016,0.68,Mexico,0,10,0,869,12/31/2016,10,869,2016,128632
4,12/31/2016,80,Montserrat,,10,,0,12/31/2016,10,4,2016,5
867,12/31/2016,578,Curaçao,0,10,0,180,12/31/2016,10,867,2016,150
244,12/31/2016,214.04,Aruba,0,10,0,18,12/31/2016,10,244,2016,114
1,12/31/2016,,"Bonaire, Saint Eustatius and Saba",0,10,0,1,12/31/2016,10,1,2016,
116,12/31/2016,1.89,Nicaragua,0,10,0,116,12/31/2016,10,116,2016,6150
726,12/31/2016,18.2,Panama,0,10,0,156,12/31/2016,10,726,2016,3990
22,12/31/2016,0.33,Paraguay,0,10,0,1,12/31/2016,10,22,2016,6725
174,12/31/2016,0.55,Peru,0,10,0,77,12/31/2016,10,174,2016,31774
3918,12/31/2016,106.44,Puerto Rico,0,10,0,"3,918",12/31/2016,10,"3,918",2016,3681
0,12/31/2016,0,Saint Barthelemy,0,10,0,0,12/31/2016,10,0,2016,9
91,12/31/2016,175,Saint Kitts and Nevis,,10,,11,12/31/2016,10,91,2016,52
0,12/31/2016,0,Anguilla,0,10,0,0,12/31/2016,10,0,2016,17
0,12/31/2016,0,Saint Lucia,0,10,0,0,12/31/2016,10,0,2016,164
167,12/31/2016,521.88,Saint Martin,0,10,0,30,12/31/2016,10,167,2016,32
123,12/31/2016,120.59,Saint Vincent and the Grenadines,0,10,0,16,12/31/2016,10,123,2016,102
2646,12/31/2016,482.85,Suriname,0,10,0,530,12/31/2016,10,"2,646",2016,548
95,12/31/2016,6.96,Trinidad and Tobago,0,10,0,95,12/31/2016,10,95,2016,1365
28,12/31/2016,54.9,Turks and Caicos Islands,,10,,3,12/31/2016,10,28,2016,51
82,12/31/2016,79.61,Virgin Islands (US),0,10,0,7,12/31/2016,10,82,2016,103
32177,12/31/2016,102.09,Venezuela,0,10,0,0,12/31/2016,10,"32,177",2016,31519
,12/31/2016,,United States of America,,10,,,12/31/2016,-,,2016,324119
476,12/31/2016,163.57,Barbados,,11,,81,12/31/2016,11,476,2016,291
28,12/31/2016,49.12,Cayman Islands,,11,,2,12/31/2016,11,28,2016,57
48923,12/31/2016,100.55,Colombia,0,11,0,"5,358",12/31/2016,11,"48,923",2016,48654
41,12/31/2016,0.09,Argentina,,11,,4,12/31/2016,11,41,2016,43847
0,12/31/2016,0,Canada,0,11,0,,12/31/2016,11,0,2016,0
1,12/31/2016,0.01,Cuba,0,11,15,1,12/31/2016,11,1,2016,11393
18,12/31/2016,2.33,Guyana,0,11,0,18,12/31/2016,11,18,2016,771
1251,12/31/2016,44.63,Jamaica,0,11,0,26,12/31/2016,11,"1,251",2016,2803
15796,12/31/2016,"3,988.89",Martinique,0,11,0,0,12/31/2016,11,"15,796",2016,396
2010,12/31/2016,18.53,Haiti,0,11,0,0,12/31/2016,11,"2,010",2016,10848
16965,12/31/2016,207.14,Honduras,0,11,0,0,12/31/2016,11,"16,965",2016,8190
6330,12/31/2016,102.99,El Salvador,0,11,0,3,12/31/2016,11,"6,330",2016,6146
3557,12/31/2016,"1,288.77",French Guiana,0,11,0,48,12/31/2016,11,"3,557",2016,276
21,12/31/2016,18.92,Grenada,0,11,0,8,12/31/2016,11,21,2016,111
3346,12/31/2016,710.4,Guadeloupe,0,11,0,28,12/31/2016,11,"3,346",2016,471
129,12/31/2016,174.32,Dominica,,11,,4,12/31/2016,11,129,2016,74
1503,12/31/2016,14.11,Dominican Republic,0,11,0,79,12/31/2016,11,"1,503",2016,10649
445,12/31/2016,2.72,Ecuador,0,11,0,124,12/31/2016,11,445,2016,16385
1226,12/31/2016,7.35,Guatemala,,11,,268,12/31/2016,11,"1,226",2016,16673
702,12/31/2016,14.45,Costa Rica,0,11,0,696,12/31/2016,11,702,2016,4857
15,12/31/2016,44.12,Virgin Islands (UK),,11,,0,12/31/2016,11,15,2016,34
166369,12/31/2016,79.39,Brazil,,11,,"79,073",12/31/2016,11,"166,369",2016,209568
0,12/31/2016,0,Chile,0,11,,0,12/31/2016,11,0,2016,18132
106,12/31/2016,28.88,Belize,,11,,7,12/31/2016,11,106,2016,367
65,12/31/2016,16.54,Bahamas,,11,,1,12/31/2016,11,65,2016,393
49,12/31/2016,52.13,Antigua and Barbuda,,11,,5,12/31/2016,11,49,2016,94
362,12/31/2016,3.32,Bolivia,0,11,,22,12/31/2016,11,362,2016,10888
875,12/31/2016,0.68,Mexico,0,11,0,875,12/31/2016,11,875,2016,128632
4,12/31/2016,80,Montserrat,,11,,0,12/31/2016,11,4,2016,5
927,12/31/2016,618,Curaçao,0,11,0,202,12/31/2016,11,927,2016,150
270,12/31/2016,236.84,Aruba,0,11,0,19,12/31/2016,11,270,2016,114
1,12/31/2016,,"Bonaire, Saint Eustatius and Saba",0,11,0,1,12/31/2016,11,1,2016,
121,12/31/2016,1.97,Nicaragua,0,11,0,121,12/31/2016,11,121,2016,6150
782,12/31/2016,19.6,Panama,0,11,0,179,12/31/2016,11,782,2016,3990
23,12/31/2016,0.34,Paraguay,0,11,0,2,12/31/2016,11,23,2016,6725
179,12/31/2016,0.56,Peru,0,11,0,80,12/31/2016,11,179,2016,31774
3977,12/31/2016,108.04,Puerto Rico,0,11,0,"3,977",12/31/2016,11,"3,977",2016,3681
0,12/31/2016,0,Saint Barthelemy,0,11,0,0,12/31/2016,11,0,2016,9
91,12/31/2016,175,Saint Kitts and Nevis,,11,,11,12/31/2016,11,91,2016,52
1,12/31/2016,5.88,Anguilla,0,11,0,0,12/31/2016,11,1,2016,17
0,12/31/2016,0,Saint Lucia,0,11,0,0,12/31/2016,11,0,2016,164
180,12/31/2016,562.5,Saint Martin,0,11,0,33,12/31/2016,11,180,2016,32
126,12/31/2016,123.53,Saint Vincent and the Grenadines,0,11,0,17,12/31/2016,11,126,2016,102
2744,12/31/2016,500.73,Suriname,0,11,0,552,12/31/2016,11,"2,744",2016,548
98,12/31/2016,7.18,Trinidad and Tobago,0,11,0,98,12/31/2016,11,98,2016,1365
30,12/31/2016,58.82,Turks and Caicos Islands,,11,,3,12/31/2016,11,30,2016,51
104,12/31/2016,100.97,Virgin Islands (US),0,11,0,10,12/31/2016,11,104,2016,103
34423,12/31/2016,109.21,Venezuela,0,11,0,0,12/31/2016,11,"34,423",2016,31519
,12/31/2016,,United States of America,,11,,,12/31/2016,-,,2016,324119
503,12/31/2016,172.85,Barbados,,12,,83,12/31/2016,12,503,2016,291
28,12/31/2016,49.12,Cayman Islands,,12,,2,12/31/2016,12,28,2016,57
51349,12/31/2016,105.54,Colombia,0,12,0,"5,596",12/31/2016,12,"51,349",2016,48654
42,12/31/2016,0.1,Argentina,,12,,4,12/31/2016,12,42,2016,43847
0,12/31/2016,0,Canada,0,12,0,,12/31/2016,12,0,2016,0
1,12/31/2016,0.01,Cuba,0,12,15,1,12/31/2016,12,1,2016,11393
18,12/31/2016,2.33,Guyana,0,12,0,18,12/31/2016,12,18,2016,771
1326,12/31/2016,47.31,Jamaica,0,12,0,26,12/31/2016,12,"1,326",2016,2803
16771,12/31/2016,"4,235.10",Martinique,0,12,0,0,12/31/2016,12,"16,771",2016,396
2102,12/31/2016,19.38,Haiti,0,12,0,0,12/31/2016,12,"2,102",2016,10848
17058,12/31/2016,208.28,Honduras,0,12,0,0,12/31/2016,12,"17,058",2016,8190
6370,12/31/2016,103.64,El Salvador,0,12,0,3,12/31/2016,12,"6,370",2016,6146
3969,12/31/2016,"1,438.04",French Guiana,0,12,0,48,12/31/2016,12,"3,969",2016,276
21,12/31/2016,18.92,Grenada,0,12,0,8,12/31/2016,12,21,2016,111
3451,12/31/2016,732.7,Guadeloupe,0,12,0,28,12/31/2016,12,"3,451",2016,471
131,12/31/2016,177.03,Dominica,,12,,5,12/31/2016,12,131,2016,74
1627,12/31/2016,15.28,Dominican Republic,0,12,0,82,12/31/2016,12,"1,627",2016,10649
448,12/31/2016,2.73,Ecuador,0,12,0,124,12/31/2016,12,448,2016,16385
1245,12/31/2016,7.47,Guatemala,,12,,269,12/31/2016,12,"1,245",2016,16673
702,12/31/2016,14.45,Costa Rica,0,12,0,696,12/31/2016,12,702,2016,4857
15,12/31/2016,44.12,Virgin Islands (UK),,12,,0,12/31/2016,12,15,2016,34
179706,12/31/2016,85.75,Brazil,,12,,"85,289",12/31/2016,12,"179,706",2016,209568
0,12/31/2016,0,Chile,0,12,,0,12/31/2016,12,0,2016,18132
107,12/31/2016,29.16,Belize,,12,,7,12/31/2016,12,107,2016,367
75,12/31/2016,19.08,Bahamas,,12,,1,12/31/2016,12,75,2016,393
49,12/31/2016,52.13,Antigua and Barbuda,,12,,5,12/31/2016,12,49,2016,94
419,12/31/2016,3.85,Bolivia,0,12,,27,12/31/2016,12,419,2016,10888
879,12/31/2016,0.68,Mexico,0,12,0,879,12/31/2016,12,879,2016,128632
4,12/31/2016,80,Montserrat,,12,,0,12/31/2016,12,4,2016,5
973,12/31/2016,648.67,Curaçao,0,12,0,213,12/31/2016,12,973,2016,150
292,12/31/2016,256.14,Aruba,0,12,0,19,12/31/2016,12,292,2016,114
3,12/31/2016,,"Bonaire, Saint Eustatius and Saba",0,12,0,3,12/31/2016,12,3,2016,
125,12/31/2016,2.03,Nicaragua,0,12,0,125,12/31/2016,12,125,2016,6150
850,12/31/2016,21.3,Panama,0,12,0,201,12/31/2016,12,850,2016,3990
23,12/31/2016,0.34,Paraguay,0,12,0,2,12/31/2016,12,23,2016,6725
179,12/31/2016,0.56,Peru,0,12,0,80,12/31/2016,12,179,2016,31774
4063,12/31/2016,110.38,Puerto Rico,0,12,0,"4,063",12/31/2016,12,"4,063",2016,3681
0,12/31/2016,0,Saint Barthelemy,0,12,0,0,12/31/2016,12,0,2016,9
91,12/31/2016,175,Saint Kitts and Nevis,,12,,11,12/31/2016,12,91,2016,52
1,12/31/2016,5.88,Anguilla,0,12,0,0,12/31/2016,12,1,2016,17
0,12/31/2016,0,Saint Lucia,0,12,0,0,12/31/2016,12,0,2016,164
186,12/31/2016,581.25,Saint Martin,0,12,0,36,12/31/2016,12,186,2016,32
128,12/31/2016,125.49,Saint Vincent and the Grenadines,0,12,0,17,12/31/2016,12,128,2016,102
2767,12/31/2016,504.93,Suriname,0,12,0,561,12/31/2016,12,"2,767",2016,548
100,12/31/2016,7.33,Trinidad and Tobago,0,12,0,100,12/31/2016,12,100,2016,1365
31,12/31/2016,60.78,Turks and Caicos Islands,,12,,3,12/31/2016,12,31,2016,51
116,12/31/2016,112.62,Virgin Islands (US),0,12,0,12,12/31/2016,12,116,2016,103
35648,12/31/2016,113.1,Venezuela,0,12,0,0,12/31/2016,12,"35,648",2016,31519
,12/31/2016,,United States of America,,12,,,12/31/2016,-,,2016,324119
514,12/31/2016,176.63,Barbados,,13,,83,12/31/2016,13,514,2016,291
29,12/31/2016,50.88,Cayman Islands,,13,,2,12/31/2016,13,29,2016,57
44,12/31/2016,0.1,Argentina,,13,,5,12/31/2016,13,44,2016,43847
0,12/31/2016,0,Canada,0,13,0,,12/31/2016,13,0,2016,0
55059,12/31/2016,113.16,Colombia,0,13,0,"5,892",12/31/2016,13,"55,059",2016,48654
1,12/31/2016,0.01,Cuba,0,13,15,1,12/31/2016,13,1,2016,11393
19,12/31/2016,2.46,Guyana,0,13,0,19,12/31/2016,13,19,2016,771
1398,12/31/2016,49.88,Jamaica,0,13,0,27,12/31/2016,13,"1,398",2016,2803
18030,12/31/2016,"4,553.03",Martinique,0,13,0,0,12/31/2016,13,"18,030",2016,396
2170,12/31/2016,20,Haiti,0,13,0,0,12/31/2016,13,"2,170",2016,10848
17381,12/31/2016,212.22,Honduras,0,13,0,0,12/31/2016,13,"17,381",2016,8190
6443,12/31/2016,104.83,El Salvador,0,13,0,3,12/31/2016,13,"6,443",2016,6146
4400,12/31/2016,"1,594.20",French Guiana,0,13,0,48,12/31/2016,13,"4,400",2016,276
21,12/31/2016,18.92,Grenada,0,13,0,8,12/31/2016,13,21,2016,111
3635,12/31/2016,771.76,Guadeloupe,0,13,0,28,12/31/2016,13,"3,635",2016,471
143,12/31/2016,193.24,Dominica,,13,,9,12/31/2016,13,143,2016,74
1863,12/31/2016,17.49,Dominican Republic,0,13,0,89,12/31/2016,13,"1,863",2016,10649
456,12/31/2016,2.78,Ecuador,0,13,0,129,12/31/2016,13,456,2016,16385
1291,12/31/2016,7.74,Guatemala,,13,,281,12/31/2016,13,"1,291",2016,16673
704,12/31/2016,14.49,Costa Rica,0,13,0,698,12/31/2016,13,704,2016,4857
15,12/31/2016,44.12,Virgin Islands (UK),,13,,0,12/31/2016,13,15,2016,34
192799,12/31/2016,92,Brazil,,13,,"91,495",12/31/2016,13,"192,799",2016,209568
0,12/31/2016,0,Chile,0,13,,0,12/31/2016,13,0,2016,18132
107,12/31/2016,29.16,Belize,,13,,7,12/31/2016,13,107,2016,367
80,12/31/2016,20.36,Bahamas,,13,,1,12/31/2016,13,80,2016,393
49,12/31/2016,52.13,Antigua and Barbuda,,13,,5,12/31/2016,13,49,2016,94
523,12/31/2016,4.8,Bolivia,0,13,,38,12/31/2016,13,523,2016,10888
897,12/31/2016,0.7,Mexico,0,13,0,897,12/31/2016,13,897,2016,128632
4,12/31/2016,80,Montserrat,,13,,0,12/31/2016,13,4,2016,5
1012,12/31/2016,674.67,Curaçao,0,13,0,219,12/31/2016,13,"1,012",2016,150
322,12/31/2016,282.46,Aruba,0,13,0,19,12/31/2016,13,322,2016,114
3,12/31/2016,,"Bonaire, Saint Eustatius and Saba",0,13,0,3,12/31/2016,13,3,2016,
130,12/31/2016,2.11,Nicaragua,0,13,0,130,12/31/2016,13,130,2016,6150
920,12/31/2016,23.06,Panama,0,13,0,232,12/31/2016,13,920,2016,3990
23,12/31/2016,0.34,Paraguay,0,13,0,2,12/31/2016,13,23,2016,6725
181,12/31/2016,0.57,Peru,0,13,0,82,12/31/2016,13,181,2016,31774
4140,12/31/2016,112.47,Puerto Rico,0,13,0,"4,140",12/31/2016,13,"4,140",2016,3681
0,12/31/2016,0,Saint Barthelemy,0,13,0,0,12/31/2016,13,0,2016,9
91,12/31/2016,175,Saint Kitts and Nevis,,13,,11,12/31/2016,13,91,2016,52
1,12/31/2016,5.88,Anguilla,0,13,0,0,12/31/2016,13,1,2016,17
0,12/31/2016,0,Saint Lucia,0,13,0,0,12/31/2016,13,0,2016,164
200,12/31/2016,625,Saint Martin,0,13,0,42,12/31/2016,13,200,2016,32
128,12/31/2016,125.49,Saint Vincent and the Grenadines,0,13,0,17,12/31/2016,13,128,2016,102
2784,12/31/2016,508.03,Suriname,0,13,0,569,12/31/2016,13,"2,784",2016,548
103,12/31/2016,7.55,Trinidad and Tobago,0,13,0,103,12/31/2016,13,103,2016,1365
33,12/31/2016,64.71,Turks and Caicos Islands,,13,,3,12/31/2016,13,33,2016,51
136,12/31/2016,132.04,Virgin Islands (US),0,13,0,12,12/31/2016,13,136,2016,103
37076,12/31/2016,117.63,Venezuela,0,13,0,0,12/31/2016,13,"37,076",2016,31519
,12/31/2016,,United States of America,,13,,,12/31/2016,-,,2016,324119
525,12/31/2016,180.41,Barbados,,14,,84,12/31/2016,14,525,2016,291
30,12/31/2016,52.63,Cayman Islands,,14,,2,12/31/2016,14,30,2016,57
46,12/31/2016,0.1,Argentina,,14,,6,12/31/2016,14,46,2016,43847
0,12/31/2016,0,Canada,0,14,0,,12/31/2016,14,0,2016,0
58385,12/31/2016,120,Colombia,0,14,0,"6,171",12/31/2016,14,"58,385",2016,48654
1,12/31/2016,0.01,Cuba,0,14,15,1,12/31/2016,14,1,2016,11393
20,12/31/2016,2.59,Guyana,0,14,0,20,12/31/2016,14,20,2016,771
1486,12/31/2016,53.01,Jamaica,0,14,0,28,12/31/2016,14,"1,486",2016,2803
19351,12/31/2016,"4,886.62",Martinique,0,14,0,0,12/31/2016,14,"19,351",2016,396
1341,12/31/2016,8.04,Guatemala,,14,,287,12/31/2016,14,"1,341",2016,16673
2236,12/31/2016,20.61,Haiti,0,14,0,0,12/31/2016,14,"2,236",2016,10848
17821,12/31/2016,217.59,Honduras,0,14,0,0,12/31/2016,14,"17,821",2016,8190
