Measures Filter,Date of Last Report ,Cumulative Incidence (c),Country or Subregion,Deaths,EW,Imported,Confirmed,Last_Report,Last Epidemiological Week Reported (a),Total Cases (b),Year,Population x 1000
0,1/2/2016,0,Saint Kitts and Nevis,,22,,0,1/2/2016,22,0,2015,52
0,1/2/2016,0,Anguilla,0,22,0,0,1/2/2016,22,0,2015,16
0,1/2/2016,0,Saint Lucia,0,22,0,0,1/2/2016,22,0,2015,164
0,1/2/2016,0,Saint Martin,0,22,0,0,1/2/2016,22,0,2015,32
0,1/2/2016,0,Saint Vincent and the Grenadines,0,22,0,0,1/2/2016,22,0,2015,103
71,1/2/2016,12.96,Suriname,0,22,0,11,1/2/2016,22,71,2015,548
0,1/2/2016,0,Trinidad and Tobago,0,22,0,0,1/2/2016,22,0,2015,1347
0,1/2/2016,0,Turks and Caicos Islands,,22,,0,1/2/2016,22,0,2015,50
0,1/2/2016,0,United States of America,0,22,,0,1/2/2016,22,0,2015,325128
0,1/2/2016,0,Virgin Islands (US),0,22,0,0,1/2/2016,22,0,2015,104
0,1/2/2016,0,Venezuela,0,22,0,0,1/2/2016,22,0,2015,31293
,12/29/2018,,Barbados,,22,,,12/29/2018,-,,2015,291
,1/2/2016,,Guatemala,,22,,,1/2/2016,-,,2015,16255
0,1/2/2016,0,Bolivia,0,23,0,0,1/2/2016,23,0,2015,11025
8130,1/2/2016,3.99,Brazil,0,23,0,"1,108",1/2/2016,23,"8,130",2015,203657
0,1/2/2016,0,Argentina,0,23,0,0,1/2/2016,23,0,2015,42155
0,1/2/2016,0,Cuba,0,23,0,0,1/2/2016,23,0,2015,11249
976,1/2/2016,15.19,El Salvador,0,23,0,0,1/2/2016,23,976,2015,6426
0,1/2/2016,0,Jamaica,0,23,0,0,1/2/2016,23,0,2015,2813
0,1/2/2016,0,Guyana,0,23,0,0,1/2/2016,23,0,2015,808
0,1/2/2016,0,Haiti,0,23,0,0,1/2/2016,23,0,2015,10604
0,1/2/2016,0,Martinique,0,23,0,0,1/2/2016,23,0,2015,406
0,1/2/2016,0,Honduras,0,23,0,0,1/2/2016,23,0,2015,8424
0,1/2/2016,0,French Guiana,0,23,0,0,1/2/2016,23,0,2015,262
0,1/2/2016,0,Grenada,0,23,0,0,1/2/2016,23,0,2015,111
0,1/2/2016,0,Guadeloupe,0,23,0,0,1/2/2016,23,0,2015,470
0,1/2/2016,0,Dominica,0,23,0,0,1/2/2016,23,0,2015,74
0,1/2/2016,0,Dominican Republic,0,23,0,0,1/2/2016,23,0,2015,10652
0,1/2/2016,0,Ecuador,0,23,0,0,1/2/2016,23,0,2015,16226
2158,1/2/2016,4.36,Colombia,0,23,0,183,1/2/2016,23,"2,158",2015,49529
0,1/2/2016,0,Costa Rica,0,23,0,0,1/2/2016,23,0,2015,5002
0,1/2/2016,0,Canada,0,23,0,,1/2/2016,23,0,2015,0
0,1/2/2016,0,Belize,0,23,0,0,1/2/2016,23,0,2015,348
0,1/2/2016,0,Virgin Islands (UK),,23,,0,1/2/2016,23,0,2015,33
0,1/2/2016,0,Virgin Islands (UK),,23,,0,1/2/2016,23,0,2015,33
0,1/2/2016,0,Curaçao,0,23,0,0,1/2/2016,23,0,2015,150
0,1/2/2016,0,Mexico,0,23,0,0,1/2/2016,23,0,2015,125236
0,1/2/2016,0,Aruba,0,23,0,0,1/2/2016,23,0,2015,112
0,1/2/2016,,"Bonaire, Saint Eustatius and Saba",0,23,0,0,1/2/2016,23,0,2015,
0,1/2/2016,0,Nicaragua,0,23,0,0,1/2/2016,23,0,2015,6257
21,1/2/2016,0.53,Panama,0,23,0,21,1/2/2016,23,21,2015,3988
0,1/2/2016,0,Paraguay,0,23,0,0,1/2/2016,23,0,2015,7033
0,1/2/2016,0,Peru,0,23,0,0,1/2/2016,23,0,2015,31161
0,1/2/2016,0,Puerto Rico,0,23,0,0,1/2/2016,23,0,2015,3680
0,1/2/2016,0,Saint Barthelemy,0,23,0,0,1/2/2016,23,0,2015,9
0,1/2/2016,0,Saint Kitts and Nevis,,23,,0,1/2/2016,23,0,2015,52
0,1/2/2016,0,Anguilla,0,23,0,0,1/2/2016,23,0,2015,16
0,1/2/2016,0,Saint Lucia,0,23,0,0,1/2/2016,23,0,2015,164
0,1/2/2016,0,Saint Martin,0,23,0,0,1/2/2016,23,0,2015,32
0,1/2/2016,0,Saint Vincent and the Grenadines,0,23,0,0,1/2/2016,23,0,2015,103
71,1/2/2016,12.96,Suriname,0,23,0,11,1/2/2016,23,71,2015,548
0,1/2/2016,0,Trinidad and Tobago,0,23,0,0,1/2/2016,23,0,2015,1347
0,1/2/2016,0,Turks and Caicos Islands,,23,,0,1/2/2016,23,0,2015,50
0,1/2/2016,0,United States of America,0,23,,0,1/2/2016,23,0,2015,325128
0,1/2/2016,0,Virgin Islands (US),0,23,0,0,1/2/2016,23,0,2015,104
0,1/2/2016,0,Venezuela,0,23,0,0,1/2/2016,23,0,2015,31293
,12/29/2018,,Barbados,,23,,,12/29/2018,-,,2015,291
,1/2/2016,,Guatemala,,23,,,1/2/2016,-,,2015,16255
0,1/2/2016,0,Bolivia,0,24,0,0,1/2/2016,24,0,2015,11025
9509,1/2/2016,4.67,Brazil,0,24,0,"1,434",1/2/2016,24,"9,509",2015,203657
976,1/2/2016,15.19,El Salvador,0,24,0,0,1/2/2016,24,976,2015,6426
0,1/2/2016,0,Jamaica,0,24,0,0,1/2/2016,24,0,2015,2813
0,1/2/2016,0,Guyana,0,24,0,0,1/2/2016,24,0,2015,808
0,1/2/2016,0,Haiti,0,24,0,0,1/2/2016,24,0,2015,10604
0,1/2/2016,0,Martinique,0,24,0,0,1/2/2016,24,0,2015,406
0,1/2/2016,0,French Guiana,0,24,0,0,1/2/2016,24,0,2015,262
0,1/2/2016,0,Honduras,0,24,0,0,1/2/2016,24,0,2015,8424
0,1/2/2016,0,Grenada,0,24,0,0,1/2/2016,24,0,2015,111
0,1/2/2016,0,Guadeloupe,0,24,0,0,1/2/2016,24,0,2015,470
0,1/2/2016,0,Cuba,0,24,0,0,1/2/2016,24,0,2015,11249
0,1/2/2016,0,Dominica,0,24,0,0,1/2/2016,24,0,2015,74
0,1/2/2016,0,Dominican Republic,0,24,0,0,1/2/2016,24,0,2015,10652
0,1/2/2016,0,Ecuador,0,24,0,0,1/2/2016,24,0,2015,16226
2158,1/2/2016,4.36,Colombia,0,24,0,183,1/2/2016,24,"2,158",2015,49529
0,1/2/2016,0,Costa Rica,0,24,0,0,1/2/2016,24,0,2015,5002
0,1/2/2016,0,Canada,0,24,0,,1/2/2016,24,0,2015,0
0,1/2/2016,0,Belize,0,24,0,0,1/2/2016,24,0,2015,348
0,1/2/2016,0,Argentina,0,24,0,0,1/2/2016,24,0,2015,42155
0,1/2/2016,0,Virgin Islands (UK),,24,,0,1/2/2016,24,0,2015,33
0,1/2/2016,0,Virgin Islands (UK),,24,,0,1/2/2016,24,0,2015,33
0,1/2/2016,0,Curaçao,0,24,0,0,1/2/2016,24,0,2015,150
0,1/2/2016,0,Mexico,0,24,0,0,1/2/2016,24,0,2015,125236
0,1/2/2016,0,Aruba,0,24,0,0,1/2/2016,24,0,2015,112
0,1/2/2016,,"Bonaire, Saint Eustatius and Saba",0,24,0,0,1/2/2016,24,0,2015,
0,1/2/2016,0,Nicaragua,0,24,0,0,1/2/2016,24,0,2015,6257
21,1/2/2016,0.53,Panama,0,24,0,21,1/2/2016,24,21,2015,3988
0,1/2/2016,0,Paraguay,0,24,0,0,1/2/2016,24,0,2015,7033
0,1/2/2016,0,Peru,0,24,0,0,1/2/2016,24,0,2015,31161
0,1/2/2016,0,Puerto Rico,0,24,0,0,1/2/2016,24,0,2015,3680
0,1/2/2016,0,Saint Barthelemy,0,24,0,0,1/2/2016,24,0,2015,9
0,1/2/2016,0,Saint Kitts and Nevis,,24,,0,1/2/2016,24,0,2015,52
0,1/2/2016,0,Anguilla,0,24,0,0,1/2/2016,24,0,2015,16
0,1/2/2016,0,Saint Lucia,0,24,0,0,1/2/2016,24,0,2015,164
0,1/2/2016,0,Saint Martin,0,24,0,0,1/2/2016,24,0,2015,32
0,1/2/2016,0,Saint Vincent and the Grenadines,0,24,0,0,1/2/2016,24,0,2015,103
71,1/2/2016,12.96,Suriname,0,24,0,11,1/2/2016,24,71,2015,548
0,1/2/2016,0,Trinidad and Tobago,0,24,0,0,1/2/2016,24,0,2015,1347
0,1/2/2016,0,Turks and Caicos Islands,,24,,0,1/2/2016,24,0,2015,50
0,1/2/2016,0,United States of America,0,24,,0,1/2/2016,24,0,2015,325128
0,1/2/2016,0,Virgin Islands (US),0,24,0,0,1/2/2016,24,0,2015,104
0,1/2/2016,0,Venezuela,0,24,0,0,1/2/2016,24,0,2015,31293
,12/29/2018,,Barbados,,24,,,12/29/2018,-,,2015,291
,1/2/2016,,Guatemala,,24,,,1/2/2016,-,,2015,16255
0,1/2/2016,0,Bolivia,0,25,0,0,1/2/2016,25,0,2015,11025
10844,1/2/2016,5.32,Brazil,0,25,0,"1,590",1/2/2016,25,"10,844",2015,203657
976,1/2/2016,15.19,El Salvador,0,25,0,0,1/2/2016,25,976,2015,6426
0,1/2/2016,0,Jamaica,0,25,0,0,1/2/2016,25,0,2015,2813
0,1/2/2016,0,Guyana,0,25,0,0,1/2/2016,25,0,2015,808
0,1/2/2016,0,Haiti,0,25,0,0,1/2/2016,25,0,2015,10604
0,1/2/2016,0,Martinique,0,25,0,0,1/2/2016,25,0,2015,406
0,1/2/2016,0,French Guiana,0,25,0,0,1/2/2016,25,0,2015,262
0,1/2/2016,0,Honduras,0,25,0,0,1/2/2016,25,0,2015,8424
0,1/2/2016,0,Grenada,0,25,0,0,1/2/2016,25,0,2015,111
0,1/2/2016,0,Guadeloupe,0,25,0,0,1/2/2016,25,0,2015,470
0,1/2/2016,0,Cuba,0,25,0,0,1/2/2016,25,0,2015,11249
0,1/2/2016,0,Dominica,0,25,0,0,1/2/2016,25,0,2015,74
0,1/2/2016,0,Dominican Republic,0,25,0,0,1/2/2016,25,0,2015,10652
0,1/2/2016,0,Ecuador,0,25,0,0,1/2/2016,25,0,2015,16226
2158,1/2/2016,4.36,Colombia,0,25,0,183,1/2/2016,25,"2,158",2015,49529
0,1/2/2016,0,Costa Rica,0,25,0,0,1/2/2016,25,0,2015,5002
0,1/2/2016,0,Virgin Islands (UK),,25,,0,1/2/2016,25,0,2015,33
0,1/2/2016,0,Virgin Islands (UK),,25,,0,1/2/2016,25,0,2015,33
0,1/2/2016,0,Canada,0,25,0,,1/2/2016,25,0,2015,0
0,1/2/2016,0,Belize,0,25,0,0,1/2/2016,25,0,2015,348
0,1/2/2016,0,Argentina,0,25,0,0,1/2/2016,25,0,2015,42155
0,1/2/2016,0,Curaçao,0,25,0,0,1/2/2016,25,0,2015,150
0,1/2/2016,0,Mexico,0,25,0,0,1/2/2016,25,0,2015,125236
0,1/2/2016,0,Aruba,0,25,0,0,1/2/2016,25,0,2015,112
0,1/2/2016,,"Bonaire, Saint Eustatius and Saba",0,25,0,0,1/2/2016,25,0,2015,
0,1/2/2016,0,Nicaragua,0,25,0,0,1/2/2016,25,0,2015,6257
21,1/2/2016,0.53,Panama,0,25,0,21,1/2/2016,25,21,2015,3988
0,1/2/2016,0,Paraguay,0,25,0,0,1/2/2016,25,0,2015,7033
0,1/2/2016,0,Peru,0,25,0,0,1/2/2016,25,0,2015,31161
0,1/2/2016,0,Puerto Rico,0,25,0,0,1/2/2016,25,0,2015,3680
0,1/2/2016,0,Saint Barthelemy,0,25,0,0,1/2/2016,25,0,2015,9
0,1/2/2016,0,Saint Kitts and Nevis,,25,,0,1/2/2016,25,0,2015,52
0,1/2/2016,0,Anguilla,0,25,0,0,1/2/2016,25,0,2015,16
0,1/2/2016,0,Saint Lucia,0,25,0,0,1/2/2016,25,0,2015,164
0,1/2/2016,0,Saint Martin,0,25,0,0,1/2/2016,25,0,2015,32
0,1/2/2016,0,Saint Vincent and the Grenadines,0,25,0,0,1/2/2016,25,0,2015,103
71,1/2/2016,12.96,Suriname,0,25,0,11,1/2/2016,25,71,2015,548
0,1/2/2016,0,Trinidad and Tobago,0,25,0,0,1/2/2016,25,0,2015,1347
0,1/2/2016,0,Turks and Caicos Islands,,25,,0,1/2/2016,25,0,2015,50
0,1/2/2016,0,United States of America,0,25,,0,1/2/2016,25,0,2015,325128
0,1/2/2016,0,Virgin Islands (US),0,25,0,0,1/2/2016,25,0,2015,104
0,1/2/2016,0,Venezuela,0,25,0,0,1/2/2016,25,0,2015,31293
,12/29/2018,,Barbados,,25,,,12/29/2018,-,,2015,291
,1/2/2016,,Guatemala,,25,,,1/2/2016,-,,2015,16255
0,1/2/2016,0,Bolivia,0,26,0,0,1/2/2016,26,0,2015,11025
12533,1/2/2016,6.15,Brazil,0,26,0,"1,847",1/2/2016,26,"12,533",2015,203657
0,1/2/2016,0,Jamaica,0,26,0,0,1/2/2016,26,0,2015,2813
0,1/2/2016,0,Guyana,0,26,0,0,1/2/2016,26,0,2015,808
0,1/2/2016,0,Haiti,0,26,0,0,1/2/2016,26,0,2015,10604
0,1/2/2016,0,Martinique,0,26,0,0,1/2/2016,26,0,2015,406
976,1/2/2016,15.19,El Salvador,0,26,0,0,1/2/2016,26,976,2015,6426
0,1/2/2016,0,French Guiana,0,26,0,0,1/2/2016,26,0,2015,262
0,1/2/2016,0,Honduras,0,26,0,0,1/2/2016,26,0,2015,8424
0,1/2/2016,0,Grenada,0,26,0,0,1/2/2016,26,0,2015,111
0,1/2/2016,0,Guadeloupe,0,26,0,0,1/2/2016,26,0,2015,470
0,1/2/2016,0,Cuba,0,26,0,0,1/2/2016,26,0,2015,11249
0,1/2/2016,0,Dominica,0,26,0,0,1/2/2016,26,0,2015,74
0,1/2/2016,0,Dominican Republic,0,26,0,0,1/2/2016,26,0,2015,10652
0,1/2/2016,0,Ecuador,0,26,0,0,1/2/2016,26,0,2015,16226
2158,1/2/2016,4.36,Colombia,0,26,0,183,1/2/2016,26,"2,158",2015,49529
0,1/2/2016,0,Costa Rica,0,26,0,0,1/2/2016,26,0,2015,5002
0,1/2/2016,0,Virgin Islands (UK),,26,,0,1/2/2016,26,0,2015,33
0,1/2/2016,0,Virgin Islands (UK),,26,,0,1/2/2016,26,0,2015,33
0,1/2/2016,0,Canada,0,26,0,,1/2/2016,26,0,2015,0
0,1/2/2016,0,Belize,0,26,0,0,1/2/2016,26,0,2015,348
0,1/2/2016,0,Argentina,0,26,0,0,1/2/2016,26,0,2015,42155
0,1/2/2016,0,Curaçao,0,26,0,0,1/2/2016,26,0,2015,150
0,1/2/2016,0,Mexico,0,26,0,0,1/2/2016,26,0,2015,125236
0,1/2/2016,0,Aruba,0,26,0,0,1/2/2016,26,0,2015,112
0,1/2/2016,,"Bonaire, Saint Eustatius and Saba",0,26,0,0,1/2/2016,26,0,2015,
0,1/2/2016,0,Nicaragua,0,26,0,0,1/2/2016,26,0,2015,6257
21,1/2/2016,0.53,Panama,0,26,0,21,1/2/2016,26,21,2015,3988
0,1/2/2016,0,Paraguay,0,26,0,0,1/2/2016,26,0,2015,7033
0,1/2/2016,0,Peru,0,26,0,0,1/2/2016,26,0,2015,31161
0,1/2/2016,0,Puerto Rico,0,26,0,0,1/2/2016,26,0,2015,3680
0,1/2/2016,0,Saint Barthelemy,0,26,0,0,1/2/2016,26,0,2015,9
0,1/2/2016,0,Saint Kitts and Nevis,,26,,0,1/2/2016,26,0,2015,52
0,1/2/2016,0,Anguilla,0,26,0,0,1/2/2016,26,0,2015,16
0,1/2/2016,0,Saint Lucia,0,26,0,0,1/2/2016,26,0,2015,164
0,1/2/2016,0,Saint Martin,0,26,0,0,1/2/2016,26,0,2015,32
0,1/2/2016,0,Saint Vincent and the Grenadines,0,26,0,0,1/2/2016,26,0,2015,103
71,1/2/2016,12.96,Suriname,0,26,0,11,1/2/2016,26,71,2015,548
0,1/2/2016,0,Trinidad and Tobago,0,26,0,0,1/2/2016,26,0,2015,1347
0,1/2/2016,0,Turks and Caicos Islands,,26,,0,1/2/2016,26,0,2015,50
0,1/2/2016,0,United States of America,0,26,,0,1/2/2016,26,0,2015,325128
0,1/2/2016,0,Virgin Islands (US),0,26,0,0,1/2/2016,26,0,2015,104
0,1/2/2016,0,Venezuela,0,26,0,0,1/2/2016,26,0,2015,31293
,12/29/2018,,Barbados,,26,,,12/29/2018,-,,2015,291
,1/2/2016,,Guatemala,,26,,,1/2/2016,-,,2015,16255
0,1/2/2016,0,Bolivia,0,27,0,0,1/2/2016,27,0,2015,11025
15053,1/2/2016,7.39,Brazil,0,27,0,"2,172",1/2/2016,27,"15,053",2015,203657
0,1/2/2016,0,Guadeloupe,0,27,0,0,1/2/2016,27,0,2015,470
0,1/2/2016,0,Jamaica,0,27,0,0,1/2/2016,27,0,2015,2813
0,1/2/2016,0,Guyana,0,27,0,0,1/2/2016,27,0,2015,808
0,1/2/2016,0,Haiti,0,27,0,0,1/2/2016,27,0,2015,10604
0,1/2/2016,0,Martinique,0,27,0,0,1/2/2016,27,0,2015,406
976,1/2/2016,15.19,El Salvador,0,27,0,0,1/2/2016,27,976,2015,6426
0,1/2/2016,0,French Guiana,0,27,0,0,1/2/2016,27,0,2015,262
0,1/2/2016,0,Honduras,0,27,0,0,1/2/2016,27,0,2015,8424
0,1/2/2016,0,Grenada,0,27,0,0,1/2/2016,27,0,2015,111
0,1/2/2016,0,Cuba,0,27,0,0,1/2/2016,27,0,2015,11249
0,1/2/2016,0,Dominica,0,27,0,0,1/2/2016,27,0,2015,74
0,1/2/2016,0,Dominican Republic,0,27,0,0,1/2/2016,27,0,2015,10652
0,1/2/2016,0,Ecuador,0,27,0,0,1/2/2016,27,0,2015,16226
2158,1/2/2016,4.36,Colombia,0,27,0,183,1/2/2016,27,"2,158",2015,49529
0,1/2/2016,0,Costa Rica,0,27,0,0,1/2/2016,27,0,2015,5002
0,1/2/2016,0,Virgin Islands (UK),,27,,0,1/2/2016,27,0,2015,33
0,1/2/2016,0,Virgin Islands (UK),,27,,0,1/2/2016,27,0,2015,33
0,1/2/2016,0,Canada,0,27,0,,1/2/2016,27,0,2015,0
0,1/2/2016,0,Belize,0,27,0,0,1/2/2016,27,0,2015,348
0,1/2/2016,0,Argentina,0,27,0,0,1/2/2016,27,0,2015,42155
0,1/2/2016,0,Curaçao,0,27,0,0,1/2/2016,27,0,2015,150
0,1/2/2016,0,Mexico,0,27,0,0,1/2/2016,27,0,2015,125236
0,1/2/2016,0,Aruba,0,27,0,0,1/2/2016,27,0,2015,112
0,1/2/2016,,"Bonaire, Saint Eustatius and Saba",0,27,0,0,1/2/2016,27,0,2015,
0,1/2/2016,0,Nicaragua,0,27,0,0,1/2/2016,27,0,2015,6257
21,1/2/2016,0.53,Panama,0,27,0,21,1/2/2016,27,21,2015,3988
0,1/2/2016,0,Paraguay,0,27,0,0,1/2/2016,27,0,2015,7033
0,1/2/2016,0,Peru,0,27,0,0,1/2/2016,27,0,2015,31161
0,1/2/2016,0,Puerto Rico,0,27,0,0,1/2/2016,27,0,2015,3680
0,1/2/2016,0,Saint Barthelemy,0,27,0,0,1/2/2016,27,0,2015,9
0,1/2/2016,0,Saint Kitts and Nevis,,27,,0,1/2/2016,27,0,2015,52
0,1/2/2016,0,Anguilla,0,27,0,0,1/2/2016,27,0,2015,16
0,1/2/2016,0,Saint Lucia,0,27,0,0,1/2/2016,27,0,2015,164
0,1/2/2016,0,Saint Martin,0,27,0,0,1/2/2016,27,0,2015,32
0,1/2/2016,0,Saint Vincent and the Grenadines,0,27,0,0,1/2/2016,27,0,2015,103
71,1/2/2016,12.96,Suriname,0,27,0,11,1/2/2016,27,71,2015,548
0,1/2/2016,0,Trinidad and Tobago,0,27,0,0,1/2/2016,27,0,2015,1347
0,1/2/2016,0,Turks and Caicos Islands,,27,,0,1/2/2016,27,0,2015,50
0,1/2/2016,0,United States of America,0,27,,0,1/2/2016,27,0,2015,325128
0,1/2/2016,0,Virgin Islands (US),0,27,0,0,1/2/2016,27,0,2015,104
0,1/2/2016,0,Venezuela,0,27,0,0,1/2/2016,27,0,2015,31293
,12/29/2018,,Barbados,,27,,,12/29/2018,-,,2015,291
,1/2/2016,,Guatemala,,27,,,1/2/2016,-,,2015,16255
0,1/2/2016,0,Bolivia,0,28,0,0,1/2/2016,28,0,2015,11025
18056,1/2/2016,8.87,Brazil,0,28,0,"2,554",1/2/2016,28,"18,056",2015,203657
0,1/2/2016,0,Belize,0,28,0,0,1/2/2016,28,0,2015,348
0,1/2/2016,0,Guadeloupe,0,28,0,0,1/2/2016,28,0,2015,470
0,1/2/2016,0,Jamaica,0,28,0,0,1/2/2016,28,0,2015,2813
0,1/2/2016,0,Guyana,0,28,0,0,1/2/2016,28,0,2015,808
0,1/2/2016,0,Haiti,0,28,0,0,1/2/2016,28,0,2015,10604
0,1/2/2016,0,Martinique,0,28,0,0,1/2/2016,28,0,2015,406
976,1/2/2016,15.19,El Salvador,0,28,0,0,1/2/2016,28,976,2015,6426
0,1/2/2016,0,French Guiana,0,28,0,0,1/2/2016,28,0,2015,262
0,1/2/2016,0,Honduras,0,28,0,0,1/2/2016,28,0,2015,8424
0,1/2/2016,0,Grenada,0,28,0,0,1/2/2016,28,0,2015,111
0,1/2/2016,0,Cuba,0,28,0,0,1/2/2016,28,0,2015,11249
0,1/2/2016,0,Dominica,0,28,0,0,1/2/2016,28,0,2015,74
0,1/2/2016,0,Dominican Republic,0,28,0,0,1/2/2016,28,0,2015,10652
0,1/2/2016,0,Ecuador,0,28,0,0,1/2/2016,28,0,2015,16226
2158,1/2/2016,4.36,Colombia,0,28,0,183,1/2/2016,28,"2,158",2015,49529
0,1/2/2016,0,Costa Rica,0,28,0,0,1/2/2016,28,0,2015,5002
0,1/2/2016,0,Virgin Islands (UK),,28,,0,1/2/2016,28,0,2015,33
0,1/2/2016,0,Virgin Islands (UK),,28,,0,1/2/2016,28,0,2015,33
0,1/2/2016,0,Canada,0,28,0,,1/2/2016,28,0,2015,0
0,1/2/2016,0,Argentina,0,28,0,0,1/2/2016,28,0,2015,42155
0,1/2/2016,0,Curaçao,0,28,0,0,1/2/2016,28,0,2015,150
0,1/2/2016,0,Mexico,0,28,0,0,1/2/2016,28,0,2015,125236
0,1/2/2016,0,Aruba,0,28,0,0,1/2/2016,28,0,2015,112
0,1/2/2016,,"Bonaire, Saint Eustatius and Saba",0,28,0,0,1/2/2016,28,0,2015,
0,1/2/2016,0,Nicaragua,0,28,0,0,1/2/2016,28,0,2015,6257
21,1/2/2016,0.53,Panama,0,28,0,21,1/2/2016,28,21,2015,3988
0,1/2/2016,0,Paraguay,0,28,0,0,1/2/2016,28,0,2015,7033
0,1/2/2016,0,Peru,0,28,0,0,1/2/2016,28,0,2015,31161
0,1/2/2016,0,Puerto Rico,0,28,0,0,1/2/2016,28,0,2015,3680
0,1/2/2016,0,Saint Barthelemy,0,28,0,0,1/2/2016,28,0,2015,9
0,1/2/2016,0,Saint Kitts and Nevis,,28,,0,1/2/2016,28,0,2015,52
0,1/2/2016,0,Anguilla,0,28,0,0,1/2/2016,28,0,2015,16
0,1/2/2016,0,Saint Lucia,0,28,0,0,1/2/2016,28,0,2015,164
0,1/2/2016,0,Saint Martin,0,28,0,0,1/2/2016,28,0,2015,32
0,1/2/2016,0,Saint Vincent and the Grenadines,0,28,0,0,1/2/2016,28,0,2015,103
71,1/2/2016,12.96,Suriname,0,28,0,11,1/2/2016,28,71,2015,548
0,1/2/2016,0,Trinidad and Tobago,0,28,0,0,1/2/2016,28,0,2015,1347
0,1/2/2016,0,Turks and Caicos Islands,,28,,0,1/2/2016,28,0,2015,50
0,1/2/2016,0,United States of America,0,28,,0,1/2/2016,28,0,2015,325128
0,1/2/2016,0,Virgin Islands (US),0,28,0,0,1/2/2016,28,0,2015,104
0,1/2/2016,0,Venezuela,0,28,0,0,1/2/2016,28,0,2015,31293
,12/29/2018,,Barbados,,28,,,12/29/2018,-,,2015,291
,1/2/2016,,Guatemala,,28,,,1/2/2016,-,,2015,16255
0,1/2/2016,0,Bolivia,0,29,0,0,1/2/2016,29,0,2015,11025
0,1/2/2016,0,Belize,0,29,0,0,1/2/2016,29,0,2015,348
20660,1/2/2016,10.14,Brazil,0,29,0,"2,885",1/2/2016,29,"20,660",2015,203657
0,1/2/2016,0,Guadeloupe,0,29,0,0,1/2/2016,29,0,2015,470
0,1/2/2016,0,Jamaica,0,29,0,0,1/2/2016,29,0,2015,2813
0,1/2/2016,0,Guyana,0,29,0,0,1/2/2016,29,0,2015,808
0,1/2/2016,0,Haiti,0,29,0,0,1/2/2016,29,0,2015,10604
0,1/2/2016,0,Martinique,0,29,0,0,1/2/2016,29,0,2015,406
976,1/2/2016,15.19,El Salvador,0,29,0,0,1/2/2016,29,976,2015,6426
0,1/2/2016,0,French Guiana,0,29,0,0,1/2/2016,29,0,2015,262
0,1/2/2016,0,Honduras,0,29,0,0,1/2/2016,29,0,2015,8424
0,1/2/2016,0,Grenada,0,29,0,0,1/2/2016,29,0,2015,111
0,1/2/2016,0,Cuba,0,29,0,0,1/2/2016,29,0,2015,11249
0,1/2/2016,0,Dominica,0,29,0,0,1/2/2016,29,0,2015,74
0,1/2/2016,0,Dominican Republic,0,29,0,0,1/2/2016,29,0,2015,10652
0,1/2/2016,0,Ecuador,0,29,0,0,1/2/2016,29,0,2015,16226
2158,1/2/2016,4.36,Colombia,0,29,0,183,1/2/2016,29,"2,158",2015,49529
0,1/2/2016,0,Costa Rica,0,29,0,0,1/2/2016,29,0,2015,5002
0,1/2/2016,0,Virgin Islands (UK),,29,,0,1/2/2016,29,0,2015,33
0,1/2/2016,0,Virgin Islands (UK),,29,,0,1/2/2016,29,0,2015,33
0,1/2/2016,0,Canada,0,29,0,,1/2/2016,29,0,2015,0
0,1/2/2016,0,Argentina,0,29,0,0,1/2/2016,29,0,2015,42155
0,1/2/2016,0,Curaçao,0,29,0,0,1/2/2016,29,0,2015,150
0,1/2/2016,0,Mexico,0,29,0,0,1/2/2016,29,0,2015,125236
0,1/2/2016,0,Aruba,0,29,0,0,1/2/2016,29,0,2015,112
0,1/2/2016,,"Bonaire, Saint Eustatius and Saba",0,29,0,0,1/2/2016,29,0,2015,
0,1/2/2016,0,Nicaragua,0,29,0,0,1/2/2016,29,0,2015,6257
21,1/2/2016,0.53,Panama,0,29,0,21,1/2/2016,29,21,2015,3988
0,1/2/2016,0,Paraguay,0,29,0,0,1/2/2016,29,0,2015,7033
0,1/2/2016,0,Peru,0,29,0,0,1/2/2016,29,0,2015,31161
0,1/2/2016,0,Puerto Rico,0,29,0,0,1/2/2016,29,0,2015,3680
0,1/2/2016,0,Saint Barthelemy,0,29,0,0,1/2/2016,29,0,2015,9
0,1/2/2016,0,Saint Kitts and Nevis,,29,,0,1/2/2016,29,0,2015,52
0,1/2/2016,0,Anguilla,0,29,0,0,1/2/2016,29,0,2015,16
0,1/2/2016,0,Saint Lucia,0,29,0,0,1/2/2016,29,0,2015,164
0,1/2/2016,0,Saint Martin,0,29,0,0,1/2/2016,29,0,2015,32
0,1/2/2016,0,Saint Vincent and the Grenadines,0,29,0,0,1/2/2016,29,0,2015,103
71,1/2/2016,12.96,Suriname,0,29,0,11,1/2/2016,29,71,2015,548
0,1/2/2016,0,Trinidad and Tobago,0,29,0,0,1/2/2016,29,0,2015,1347
0,1/2/2016,0,Turks and Caicos Islands,,29,,0,1/2/2016,29,0,2015,50
0,1/2/2016,0,United States of America,0,29,,0,1/2/2016,29,0,2015,325128
0,1/2/2016,0,Virgin Islands (US),0,29,0,0,1/2/2016,29,0,2015,104
0,1/2/2016,0,Venezuela,0,29,0,0,1/2/2016,29,0,2015,31293
,12/29/2018,,Barbados,,29,,,12/29/2018,-,,2015,291
